nice_class,term,n_marks,class_marks,share,band
11,headlights for automobiles,506,30969,0.01634,Some use this
11,luminaires for outdoor lighting,506,30969,0.01634,Some use this
11,air-conditioning installations,505,30969,0.01631,Some use this
11,halogen lamps,505,30969,0.01631,Some use this
11,electric grills,503,30969,0.01624,Some use this
11,gas burners,502,30969,0.01621,Some use this
11,de-humidifiers,501,30969,0.01618,Some use this
11,refrigerating appliances and installations,501,30969,0.01618,Some use this
11,clothes dryers,499,30969,0.01611,Some use this
11,basin taps,498,30969,0.01608,Some use this
11,lamp reflectors,497,30969,0.01605,Some use this
11,mixer taps for water pipes,497,30969,0.01605,Some use this
11,shower cubicles,497,30969,0.01605,Some use this
11,electric cooking ovens,494,30969,0.01595,Some use this
11,neon lamps for illumination,494,30969,0.01595,Some use this
11,central heating radiators,493,30969,0.01592,Some use this
11,bakers' ovens,490,30969,0.01582,Some use this
11,refrigerating apparatus and machines,490,30969,0.01582,Some use this
11,air conditioning,488,30969,0.01576,Some use this
11,hairdryers,488,30969,0.01576,Some use this
11,led light machines,486,30969,0.01569,Some use this
11,vehicle lights,486,30969,0.01569,Some use this
11,ventilation [air-conditioning] installations and apparatus,486,30969,0.01569,Some use this
11,bathroom heaters,484,30969,0.01563,Some use this
11,led lights for automobiles,484,30969,0.01563,Some use this
11,refrigerating cabinets,481,30969,0.01553,Some use this
11,led lighting assemblies for illuminated signs,480,30969,0.0155,Some use this
11,decorative lighting for christmas trees,479,30969,0.01547,Some use this
11,lamp finials,478,30969,0.01543,Some use this
11,vehicle headlights,478,30969,0.01543,Some use this
11,electric holiday lights,477,30969,0.0154,Some use this
11,electric cooling fans,475,30969,0.01534,Some use this
11,electric candles,474,30969,0.01531,Some use this
12,bicycles,2439,17700,0.1378,Most use this
12,vehicles,2011,17700,0.11362,Recommended
12,electric vehicles,1935,17700,0.10932,Recommended
12,electric bicycles,1826,17700,0.10316,Recommended
12,motorcycles,1241,17700,0.07011,Recommended
12,cars,1175,17700,0.06638,Recommended
12,upholstery for vehicles,896,17700,0.05062,Recommended
12,bicycle frames,891,17700,0.05034,Recommended
12,bicycle saddles,844,17700,0.04768,Recommended
12,bicycle pedals,826,17700,0.04667,Recommended
12,rearview mirrors,780,17700,0.04407,Recommended
12,automobiles,756,17700,0.04271,Recommended
12,"apparatus for locomotion by land, air or water",736,17700,0.04158,Recommended
12,mobility scooters,727,17700,0.04107,Recommended
12,bicycle handlebars,726,17700,0.04102,Recommended
12,parts and fittings for vehicles,686,17700,0.03876,Some use this
12,seat covers for vehicles,685,17700,0.0387,Some use this
12,automotive interior trim,672,17700,0.03797,Some use this
12,bicycle brakes,667,17700,0.03768,Some use this
12,bicycle wheels,664,17700,0.03751,Some use this
12,automobile chassis,640,17700,0.03616,Some use this
12,bicycle bells,636,17700,0.03593,Some use this
12,electric cars,624,17700,0.03525,Some use this
12,bicycle chains,621,17700,0.03508,Some use this
12,motor scooters,611,17700,0.03452,Some use this
12,pushchairs,611,17700,0.03452,Some use this
12,bicycle kickstands,610,17700,0.03446,Some use this
12,bicycle mudguards,602,17700,0.03401,Some use this
12,"safety seats for children, for vehicles",601,17700,0.03395,Some use this
12,vehicle seats,599,17700,0.03384,Some use this
12,tricycles,596,17700,0.03367,Some use this
12,luggage carriers for vehicles,595,17700,0.03362,Some use this
12,trolleys,589,17700,0.03328,Some use this
12,mopeds,584,17700,0.03299,Some use this
12,automobile bodies,583,17700,0.03294,Some use this
12,motor vehicles,579,17700,0.03271,Some use this
12,scooters,579,17700,0.03271,Some use this
12,bicycle tyres,577,17700,0.0326,Some use this
12,motor cars,577,17700,0.0326,Some use this
12,folding electric bicycles,571,17700,0.03226,Some use this
12,shock absorbers for automobiles,567,17700,0.03203,Some use this
12,covers for vehicle steering wheels,563,17700,0.03181,Some use this
12,self-balancing scooters,562,17700,0.03175,Some use this
12,anti-theft devices for vehicles,560,17700,0.03164,Some use this
12,push scooters [vehicles],557,17700,0.03147,Some use this
12,bumpers for automobiles,556,17700,0.03141,Some use this
12,sun-blinds adapted for automobiles,546,17700,0.03085,Some use this
12,pumps for bicycle tyres,544,17700,0.03073,Some use this
12,camera drones,536,17700,0.03028,Some use this
12,vehicle wheels,536,17700,0.03028,Some use this
12,bicycle motors,529,17700,0.02989,Some use this
12,boats,527,17700,0.02977,Some use this
12,air pumps [vehicle accessories],526,17700,0.02972,Some use this
12,brakes for vehicles,525,17700,0.02966,Some use this
12,steering wheels for vehicles,522,17700,0.02949,Some use this
12,brake pads for automobiles,521,17700,0.02944,Some use this
12,head-rests for vehicle seats,520,17700,0.02938,Some use this
12,baby carriages,518,17700,0.02927,Some use this
12,engines for land vehicles,515,17700,0.0291,Some use this
12,bicycle pumps,510,17700,0.02881,Some use this
12,"vehicles for locomotion by land, air, water or rail",506,17700,0.02859,Some use this
12,"motors, electric, for land vehicles",490,17700,0.02768,Some use this
12,civilian drones,484,17700,0.02734,Some use this
12,bicycle cranks,479,17700,0.02706,Some use this
12,bags for bicycles,476,17700,0.02689,Some use this
12,mudguards,463,17700,0.02616,Some use this
12,sports cars,462,17700,0.0261,Some use this
12,safety belts for vehicle seats,461,17700,0.02605,Some use this
12,drones,453,17700,0.02559,Some use this
12,land vehicles,449,17700,0.02537,Some use this
12,clutches for land vehicles,448,17700,0.02531,Some use this
12,automotive vehicles,446,17700,0.0252,Some use this
12,strollers,439,17700,0.0248,Some use this
12,bicycle trailers,434,17700,0.02452,Some use this
12,bicycle tires,431,17700,0.02435,Some use this
12,tyres for vehicle wheels,431,17700,0.02435,Some use this
12,vehicle chassis,430,17700,0.02429,Some use this
12,luggage nets for vehicles,424,17700,0.02395,Some use this
12,trucks,421,17700,0.02379,Some use this
12,vehicle bumpers,419,17700,0.02367,Some use this
12,motorcycle handlebars,416,17700,0.0235,Some use this
12,baskets adapted for bicycles,412,17700,0.02328,Some use this
12,bicycle seats,412,17700,0.02328,Some use this
12,saddle covers for bicycles,406,17700,0.02294,Some use this
12,car seat covers,401,17700,0.02266,Some use this
12,motors for land vehicles,400,17700,0.0226,Some use this
12,electric wheelchairs,398,17700,0.02249,Some use this
12,motorised bicycles,398,17700,0.02249,Some use this
12,vans [vehicles],392,17700,0.02215,Some use this
12,tires for vehicle wheels,390,17700,0.02203,Some use this
12,electrically-powered motor scooters,389,17700,0.02198,Some use this
12,mountain bikes,386,17700,0.02181,Some use this
12,carts,385,17700,0.02175,Some use this
12,suspension shock absorbers for vehicles,385,17700,0.02175,Some use this
12,mountain bicycles,383,17700,0.02164,Some use this
12,gear boxes for land vehicles,380,17700,0.02147,Some use this
12,automobile tyres,378,17700,0.02136,Some use this
12,bodywork parts for vehicles,378,17700,0.02136,Some use this
12,folding bicycles,370,17700,0.0209,Some use this
12,pumps for bicycle tires,369,17700,0.02085,Some use this
12,ashtrays for automobiles,368,17700,0.02079,Some use this
12,delivery drones,366,17700,0.02068,Some use this
12,windshield wipers,366,17700,0.02068,Some use this
12,automobile windshield sunshades,365,17700,0.02062,Some use this
12,prams,364,17700,0.02056,Some use this
12,bicycle handlebar grips,363,17700,0.02051,Some use this
12,gears for bicycles,362,17700,0.02045,Some use this
12,repair outfits for inner tubes,361,17700,0.0204,Some use this
12,self-balancing two-wheeled electric scooters,361,17700,0.0204,Some use this
12,motorcycle kickstands,360,17700,0.02034,Some use this
12,air pumps for automobiles,359,17700,0.02028,Some use this
12,motorized bicycles,358,17700,0.02023,Some use this
12,trailers,353,17700,0.01994,Some use this
12,horns for vehicles,352,17700,0.01989,Some use this
12,axles for vehicles,350,17700,0.01977,Some use this
12,racing bicycles,349,17700,0.01972,Some use this
12,anti-theft alarms for vehicles,346,17700,0.01955,Some use this
12,automobile tires,346,17700,0.01955,Some use this
12,interior trim parts of automobiles,345,17700,0.01949,Some use this
12,vehicle covers [shaped],344,17700,0.01944,Some use this
12,saddlebags adapted for bicycles,341,17700,0.01927,Some use this
12,pet strollers,340,17700,0.01921,Some use this
12,bicycle seat posts,338,17700,0.0191,Some use this
12,side view mirrors for vehicles,337,17700,0.01904,Some use this
12,tyres,335,17700,0.01893,Some use this
12,motorcycle frames,333,17700,0.01881,Some use this
12,electric motor cycles,332,17700,0.01876,Some use this
12,electrically operated scooters,331,17700,0.0187,Some use this
12,electrically powered scooters,329,17700,0.01859,Some use this
12,rims for bicycle wheels,329,17700,0.01859,Some use this
12,scooters [vehicles],329,17700,0.01859,Some use this
12,hubs for vehicle wheels,328,17700,0.01853,Some use this
12,hub caps,326,17700,0.01842,Some use this
12,caps for vehicle fuel tanks,323,17700,0.01825,Some use this
12,panniers adapted for bicycles,323,17700,0.01825,Some use this
12,aircraft,321,17700,0.01814,Some use this
12,cigar lighters for automobiles,318,17700,0.01797,Some use this
12,automobile seat cushions,317,17700,0.01791,Some use this
12,bicycle carriers,317,17700,0.01791,Some use this
12,driverless cars [autonomous cars],317,17700,0.01791,Some use this
12,folding bikes,317,17700,0.01791,Some use this
12,water vehicles,314,17700,0.01774,Some use this
12,bicycle stands,313,17700,0.01768,Some use this
12,car seats,313,17700,0.01768,Some use this
12,baby strollers,312,17700,0.01763,Some use this
12,clips adapted for fastening automobile parts to automobile bodies,312,17700,0.01763,Some use this
12,hubs for bicycle wheels,309,17700,0.01746,Some use this
12,automobile door handles,308,17700,0.0174,Some use this
12,wheelchairs,308,17700,0.0174,Some use this
12,bodies for vehicles,306,17700,0.01729,Some use this
12,pedal bicycles,305,17700,0.01723,Some use this
12,pneumatic tyres,303,17700,0.01712,Some use this
12,spoilers for vehicles,302,17700,0.01706,Some use this
12,doors for vehicles,301,17700,0.01701,Some use this
